,mes,diames,semana,diasemana,num,hora,minuto,y
2314,Maio,26,21,Terça Feira,2,10,0,89.19916508633501
2315,Maio,26,21,Terça Feira,2,10,30,127.34884771085613
2316,Maio,26,21,Terça Feira,2,11,0,178.73460890087114
2317,Maio,26,21,Terça Feira,2,11,30,193.05700637772333
2318,Maio,26,21,Terça Feira,2,12,0,203.4964544181524
2319,Maio,26,21,Terça Feira,2,12,30,185.39624506289223
2320,Maio,26,21,Terça Feira,2,13,0,172.29631480972438
2321,Maio,26,21,Terça Feira,2,13,30,151.44678666656077
2322,Maio,26,21,Terça Feira,2,14,0,117.96640848972233
2323,Maio,26,21,Terça Feira,2,14,30,101.2319781174196
2324,Maio,26,21,Terça Feira,2,15,0,122.1872446423482
2325,Maio,26,21,Terça Feira,2,15,30,124.52798590556074
2326,Maio,26,21,Terça Feira,2,16,0,151.8812506494855
2327,Maio,26,21,Terça Feira,2,16,30,151.66195836978864
2328,Maio,26,21,Terça Feira,2,17,0,168.3390478471868
2329,Maio,26,21,Terça Feira,2,17,30,157.34697593871653
2330,Maio,26,21,Terça Feira,2,18,0,138.4121254582291
2331,Maio,26,21,Terça Feira,2,18,30,104.01367518830646
2332,Maio,26,21,Terça Feira,2,19,0,67.0815985430925
2333,Maio,26,21,Terça Feira,2,19,30,8.995426003424203
2334,Maio,26,21,Terça Feira,2,20,0,0.0
2335,Maio,26,21,Terça Feira,2,20,30,0.0
2336,Maio,26,21,Terça Feira,2,21,0,0.0
2337,Maio,27,21,Quarta Feira,3,8,0,0.0
2338,Maio,27,21,Quarta Feira,3,8,30,0.0
2339,Maio,27,21,Quarta Feira,3,9,0,0.0
2340,Maio,27,21,Quarta Feira,3,9,30,0.0
2341,Maio,27,21,Quarta Feira,3,10,0,0.0
2342,Maio,27,21,Quarta Feira,3,10,30,36.087512941179504
2343,Maio,27,21,Quarta Feira,3,11,0,88.12032534718165
2344,Maio,27,21,Quarta Feira,3,11,30,113.98373607568145
2345,Maio,27,21,Quarta Feira,3,12,0,117.44321102515026
2346,Maio,27,21,Quarta Feira,3,12,30,124.06515292103286
2347,Maio,27,21,Quarta Feira,3,13,0,96.02654726260599
2348,Maio,27,21,Quarta Feira,3,13,30,89.37166713260122
2349,Maio,27,21,Quarta Feira,3,14,0,79.73822629317725
2350,Maio,27,21,Quarta Feira,3,14,30,52.38069334260111
2351,Maio,27,21,Quarta Feira,3,15,0,49.38304824922144
2352,Maio,27,21,Quarta Feira,3,15,30,58.36621555947903
2353,Maio,27,21,Quarta Feira,3,16,0,89.30348975800342
2354,Maio,27,21,Quarta Feira,3,16,30,117.64141153909594
2355,Maio,27,21,Quarta Feira,3,17,0,124.04429790742145
2356,Maio,27,21,Quarta Feira,3,17,30,126.39745998161682
2357,Maio,27,21,Quarta Feira,3,18,0,108.75024193709149
2358,Maio,27,21,Quarta Feira,3,18,30,78.11130218387244
2359,Maio,27,21,Quarta Feira,3,19,0,51.7454083288289
2360,Maio,27,21,Quarta Feira,3,19,30,0.0
2361,Maio,27,21,Quarta Feira,3,20,0,0.0
2362,Maio,27,21,Quarta Feira,3,20,30,0.0
2363,Maio,27,21,Quarta Feira,3,21,0,0.0
