,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
973,2020-04-06 10:30:00,-155.90560364363174,58.4591905427258,391.31053688996855,-155.90560364363174,-155.90560364363174,377.5935777745992,377.5935777745992,377.5935777745992,447.987979923784,447.987979923784,447.987979923784,-70.3944021491848,-70.3944021491848,-70.3944021491848,0.0,0.0,0.0,221.6879741309675
974,2020-04-06 11:00:00,-155.88014486070603,103.64418366998366,435.23902191027116,-155.88014486070603,-155.88014486070603,418.9214897338077,418.9214897338077,418.9214897338077,486.54844477004633,486.54844477004633,486.54844477004633,-67.62695503623864,-67.62695503623864,-67.62695503623864,0.0,0.0,0.0,263.04134487310165
975,2020-04-06 11:30:00,-155.85468607778034,125.86715755504272,440.6628166680092,-155.85468607778034,-155.85468607778034,446.6843023003419,446.6843023003419,446.6843023003419,511.4724772574035,511.4724772574035,511.4724772574035,-64.78817495706157,-64.78817495706157,-64.78817495706157,0.0,0.0,0.0,290.8296162225616
976,2020-04-06 12:00:00,-155.82922729485463,151.31472462667676,469.75320791911656,-155.82922729485463,-155.82922729485463,458.06442504735884,458.06442504735884,458.06442504735884,519.951284874718,519.951284874718,519.951284874718,-61.886859827359196,-61.886859827359196,-61.886859827359196,0.0,0.0,0.0,302.2351977525042
977,2020-04-06 12:30:00,-155.80376851192895,114.93157545454791,454.3864228743653,-155.80376851192895,-155.80376851192895,454.0105599918726,454.0105599918726,454.0105599918726,512.9425137539945,512.9425137539945,512.9425137539945,-58.93195376212189,-58.93195376212189,-58.93195376212189,0.0,0.0,0.0,298.2067914799436
978,2020-04-06 13:00:00,-155.77830972900327,123.39752116373892,449.9199887701621,-155.77830972900324,-155.77830972900324,439.11220677746763,439.11220677746763,439.11220677746763,495.04472803522447,495.04472803522447,495.04472803522447,-55.93252125775674,-55.93252125775674,-55.93252125775674,0.0,0.0,0.0,283.33389704846434
979,2020-04-06 13:30:00,-155.7528509460776,97.51692347196911,426.1934109484484,-155.7528509460776,-155.7528509460776,420.3657611933372,420.3657611933372,420.3657611933372,473.2634821927693,473.2634821927693,473.2634821927693,-52.89772099943203,-52.89772099943203,-52.89772099943203,0.0,0.0,0.0,264.6129102472596
980,2020-04-06 14:00:00,-155.72739216315188,77.19338034865869,418.83457537275376,-155.72739216315188,-155.72739216315188,405.2233894773528,405.2233894773528,405.2233894773528,455.0601688654761,455.0601688654761,455.0601688654761,-49.83677938812346,-49.83677938812346,-49.83677938812346,0.0,0.0,0.0,249.4959973142009
981,2020-04-06 14:30:00,-155.70193338022617,78.83314389212607,412.0670506404331,-155.70193338022617,-155.70193338022617,399.50996479172596,399.50996479172596,399.50996479172596,446.26892865039076,446.26892865039076,446.26892865039076,-46.75896385866487,-46.75896385866487,-46.75896385866487,0.0,0.0,0.0,243.8080314114998
982,2020-04-06 15:00:00,-155.67647459730048,77.25850971331755,414.8305928739935,-155.67647459730048,-155.67647459730048,405.8164449950555,405.8164449950555,405.8164449950555,449.49000107417305,449.49000107417305,449.49000107417305,-43.673556079117546,-43.673556079117546,-43.673556079117546,0.0,0.0,0.0,250.13997039775504
983,2020-04-06 15:30:00,-155.6510158143748,98.59014108616925,433.7778867629496,-155.6510158143748,-155.6510158143748,422.82711997271133,422.82711997271133,422.82711997271133,463.41694506697087,463.41694506697087,463.41694506697087,-40.58982509425957,-40.58982509425957,-40.58982509425957,0.0,0.0,0.0,267.17610415833656
984,2020-04-06 16:00:00,-155.6255570314491,134.64365874526996,457.7135962422259,-155.6255570314491,-155.6255570314491,445.75868687573586,445.75868687573586,445.75868687573586,483.2756873891409,483.2756873891409,483.2756873891409,-37.51700051340507,-37.51700051340507,-37.51700051340507,0.0,0.0,0.0,290.13312984428677
985,2020-04-06 16:30:00,-155.60009824852338,150.28324302210424,473.7797584420301,-155.60009824852338,-155.60009824852338,467.7621247246119,467.7621247246119,467.7621247246119,502.22637053670036,502.22637053670036,502.22637053670036,-34.464245812088464,-34.464245812088464,-34.464245812088464,0.0,0.0,0.0,312.1620264760885
986,2020-04-06 17:00:00,-155.5746394655977,157.90962473350726,499.20894750132607,-155.5746394655977,-155.5746394655977,481.8575592900006,481.8575592900006,481.8575592900006,513.2981911143522,513.2981911143522,513.2981911143522,-31.440631824351527,-31.440631824351527,-31.440631824351527,0.0,0.0,0.0,326.28291982440294
987,2020-04-06 17:30:00,-155.549180682672,167.4345056577011,481.95419315366934,-155.549180682672,-155.549180682672,482.8180141800148,482.8180141800148,482.8180141800148,511.2731246980355,511.2731246980355,511.2731246980355,-28.455110518020668,-28.455110518020668,-28.455110518020668,0.0,0.0,0.0,327.2688334973428
988,2020-04-06 18:00:00,-155.5237218997463,149.98988787795207,478.2126873802366,-155.5237218997463,-155.5237218997463,468.43458079131693,468.43458079131693,468.43458079131693,493.95106991059004,493.95106991059004,493.95106991059004,-25.516489119273157,-25.516489119273157,-25.516489119273157,0.0,0.0,0.0,312.9108588915706
989,2020-04-06 18:30:00,-155.49826311682062,128.4991199728598,455.8385879721341,-155.49826311682062,-155.49826311682062,439.7792362787361,439.7792362787361,439.7792362787361,462.41264094971086,462.41264094971086,462.41264094971086,-22.633404670974915,-22.633404670974915,-22.633404670974915,0.0,0.0,0.0,284.2809731619155
990,2020-04-06 19:00:00,-155.47280433389494,75.83023953227472,411.0653736424202,-155.47280433389494,-155.47280433389494,400.3809827369223,400.3809827369223,400.3809827369223,420.19528183396136,420.19528183396136,420.19528183396136,-19.814299097039015,-19.814299097039015,-19.814299097039015,0.0,0.0,0.0,244.90817840302736
991,2020-04-06 19:30:00,-155.44734555096923,33.942765051639284,359.74357618702976,-155.44734555096923,-155.44734555096923,354.56143220172567,354.56143220172567,354.56143220172567,371.6288270580164,371.6288270580164,371.6288270580164,-17.067394856290747,-17.067394856290747,-17.067394856290747,0.0,0.0,0.0,199.11408665075643
992,2020-04-06 20:00:00,-155.42188676804355,0.0,324.93215107389955,-155.42188676804355,-155.42188676804355,305.44263151638523,305.44263151638523,305.44263151638523,319.8433027588451,319.8433027588451,319.8433027588451,-14.400671242459804,-14.400671242459804,-14.400671242459804,0.0,0.0,0.0,150.02074474834168
993,2020-04-06 20:30:00,-155.39642798511784,0.0,256.70728569418225,-155.39642798511784,-155.39642798511784,253.264329522033,253.264329522033,253.264329522033,265.0861709430708,265.0861709430708,265.0861709430708,-11.821841421037854,-11.821841421037854,-11.821841421037854,0.0,0.0,0.0,97.86790153691516
994,2020-04-06 21:00:00,-155.37096902400182,0.0,204.3654146707508,-155.37096902400182,-155.37096902400182,194.5900123160409,194.5900123160409,194.5900123160409,203.9283425722553,203.9283425722553,203.9283425722553,-9.338330256214403,-9.338330256214403,-9.338330256214403,0.0,0.0,0.0,39.21904329203909
995,2020-04-07 08:00:00,-154.81087187944973,0.0,251.09837513672,-154.81087187944973,-154.81087187944973,233.98418902503278,233.98418902503278,233.98418902503278,223.02828717285317,223.02828717285317,223.02828717285317,10.955901852179661,10.955901852179661,10.955901852179661,0.0,0.0,0.0,79.17331714558304
996,2020-04-07 08:30:00,-154.78541291833375,0.0,280.15808556465583,-154.78541291833375,-154.78541291833375,275.0307327556592,275.0307327556592,275.0307327556592,264.92399645407085,264.92399645407085,264.92399645407085,10.10673630158833,10.10673630158833,10.10673630158833,0.0,0.0,0.0,120.24531983732544
