,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
45,2020-03-02 17:00:00,0.15515056316075532,25.773525598088394,41.76058384005288,0.15515056316075532,0.15515056316075532,34.03634948730393,34.03634948730393,34.03634948730393,35.10979953997624,35.10979953997624,35.10979953997624,-1.0734500526723159,-1.0734500526723159,-1.0734500526723159,0.0,0.0,0.0,34.19150005046468
46,2020-03-02 17:30:00,0.16508674380311802,26.418844608590973,43.16895749915881,0.16508674380311802,0.16508674380311802,34.40967115006719,34.40967115006719,34.40967115006719,35.35176553606743,35.35176553606743,35.35176553606743,-0.9420943860002466,-0.9420943860002466,-0.9420943860002466,0.0,0.0,0.0,34.574757893870306
47,2020-03-02 18:00:00,0.1750229244454805,25.110830034659223,41.90592459866039,0.1750229244454805,0.1750229244454805,33.91000957733678,33.91000957733678,33.91000957733678,34.724321238013474,34.724321238013474,34.724321238013474,-0.8143116606766921,-0.8143116606766921,-0.8143116606766921,0.0,0.0,0.0,34.08503250178226
48,2020-03-02 18:30:00,0.18495910508784322,24.52710275866154,41.22262806442322,0.18495910508784322,0.18495910508784322,32.44823911777485,32.44823911777485,32.44823911777485,33.13856148489684,33.13856148489684,33.13856148489684,-0.6903223671219878,-0.6903223671219878,-0.6903223671219878,0.0,0.0,0.0,32.63319822286269
49,2020-03-02 19:00:00,0.19489528573020592,22.205010678422603,39.27021129888484,0.19489528573020592,0.19489528573020592,30.119147330902113,30.119147330902113,30.119147330902113,30.689480796937257,30.689480796937257,30.689480796937257,-0.5703334660351482,-0.5703334660351482,-0.5703334660351482,0.0,0.0,0.0,30.314042616632317
50,2020-03-02 19:30:00,0.20483146637256852,18.31467038210223,35.12993861210961,0.20483146637256852,0.20483146637256852,27.127458311886382,27.127458311886382,27.127458311886382,27.581996227608492,27.581996227608492,27.581996227608492,-0.4545379157221095,-0.4545379157221095,-0.4545379157221095,0.0,0.0,0.0,27.33228977825895
51,2020-03-02 20:00:00,0.21476764701493123,15.720858162128762,32.9927565104434,0.21476764701493123,0.21476764701493123,23.671511767209836,23.671511767209836,23.671511767209836,24.014626010301924,24.014626010301924,24.014626010301924,-0.343114243092086,-0.343114243092086,-0.343114243092086,0.0,0.0,0.0,23.886279414224767
52,2020-03-02 20:30:00,0.22470382765729383,10.970581611689314,27.981380307724894,0.22470382765729383,0.22470382765729383,19.82254041901335,19.82254041901335,19.82254041901335,20.058766578166754,20.058766578166754,20.058766578166754,-0.23622615915339817,-0.23622615915339817,-0.23622615915339817,0.0,0.0,0.0,20.047244246670644
53,2020-03-02 21:00:00,0.23464000829965653,6.952368254568552,23.880142804343755,0.23464000829965653,0.23464000829965653,15.441363530626354,15.441363530626354,15.441363530626354,15.575385751086104,15.575385751086104,15.575385751086104,-0.13402222045974904,-0.13402222045974904,-0.13402222045974904,0.0,0.0,0.0,15.676003538926011
54,2020-03-03 08:00:00,0.4532359824316345,15.190083232675578,33.26106347121272,0.45323598243163443,0.45323598243163443,24.13859062253526,24.13859062253526,24.13859062253526,23.309962060346805,23.309962060346805,23.309962060346805,0.8286285621884575,0.8286285621884575,0.8286285621884575,0.0,0.0,0.0,24.591826604966897
55,2020-03-03 08:30:00,0.4631721630739971,18.845880927797783,35.57757343725457,0.4631721630739971,0.4631721630739971,26.5124779962927,26.5124779962927,26.5124779962927,25.694292961518002,25.694292961518002,25.694292961518002,0.8181850347746975,0.8181850347746975,0.8181850347746975,0.0,0.0,0.0,26.975650159366694
56,2020-03-03 09:00:00,0.4731083437163598,21.486278204305766,37.26674238828904,0.4731083437163598,0.4731083437163598,28.234278481540898,28.234278481540898,28.234278481540898,27.4301885697638,27.4301885697638,27.4301885697638,0.8040899117770897,0.8040899117770897,0.8040899117770897,0.0,0.0,0.0,28.707386825257256
57,2020-03-03 09:30:00,0.4830445243587224,22.098840992778676,38.777222604061265,0.4830445243587224,0.4830445243587224,29.930499169550664,29.930499169550664,29.930499169550664,29.143952114494144,29.143952114494144,29.143952114494144,0.786547055056508,0.786547055056508,0.786547055056508,0.0,0.0,0.0,30.413543693909386
58,2020-03-03 10:00:00,0.4929807050010851,24.361359422074464,39.79849126895789,0.4929807050010851,0.4929807050010851,31.899327109638648,31.899327109638648,31.899327109638648,31.133558658083977,31.133558658083977,31.133558658083977,0.7657684515546656,0.7657684515546656,0.7657684515546656,0.0,0.0,0.0,32.392307814639736
59,2020-03-03 10:30:00,0.5029168856434476,26.101851515900137,42.174047398034865,0.5029168856434476,0.5029168856434476,34.102238228803756,34.102238228803756,34.102238228803756,33.36026476411533,33.36026476411533,33.36026476411533,0.74197346468844,0.74197346468844,0.74197346468844,0.0,0.0,0.0,34.60515511444721
60,2020-03-03 11:00:00,0.5128530662858103,28.080569046953887,44.587867498765355,0.5128530662858103,0.5128530662858103,36.24906847434667,36.24906847434667,36.24906847434667,35.533680406186164,35.533680406186164,35.533680406186164,0.7153880681605057,0.7153880681605057,0.7153880681605057,0.0,0.0,0.0,36.76192154063248
61,2020-03-03 11:30:00,0.5227892469281729,29.691150095622234,46.61115093432476,0.5227892469281729,0.5227892469281729,37.94375722355399,37.94375722355399,37.94375722355399,37.25751315954853,37.25751315954853,37.25751315954853,0.6862440640054696,0.6862440640054696,0.6862440640054696,0.0,0.0,0.0,38.46654647048216
62,2020-03-03 12:00:00,0.5327254275705356,31.548084813096274,47.719600746188384,0.5327254275705356,0.5327254275705356,38.844458612064926,38.844458612064926,38.844458612064926,38.18968032418846,38.18968032418846,38.18968032418846,0.6547782878764711,0.6547782878764711,0.6547782878764711,0.0,0.0,0.0,39.37718403963546
63,2020-03-03 12:30:00,0.5426616082128982,30.583445797441602,47.3567601819474,0.5426616082128982,0.5426616082128982,38.79131629303107,38.79131629303107,38.79131629303107,38.170084489229616,38.170084489229616,38.170084489229616,0.6212318038014604,0.6212318038014604,0.6212318038014604,0.0,0.0,0.0,39.33397790124397
64,2020-03-03 13:00:00,0.5525977888552608,30.167840318222325,47.04128790721217,0.5525977888552608,0.5525977888552608,37.86741867227022,37.86741867227022,37.86741867227022,37.28156958111294,37.28156958111294,37.28156958111294,0.5858490911572809,0.5858490911572809,0.5858490911572809,0.0,0.0,0.0,38.42001646112548
65,2020-03-03 13:30:00,0.5625339694976235,28.143982048102842,45.273477823905864,0.5625339694976235,0.5625339694976235,36.37943910106475,36.37943910106475,36.37943910106475,35.83056187462517,35.83056187462517,35.83056187462517,0.5488772264395742,0.5488772264395742,0.5488772264395742,0.0,0.0,0.0,36.94197307056237
66,2020-03-03 14:00:00,0.572470150139986,27.063697532309643,43.116799524452006,0.572470150139986,0.572470150139986,34.768123705210535,34.768123705210535,34.768123705210535,34.257558643067604,34.257558643067604,34.257558643067604,0.5105650621429354,0.5105650621429354,0.5105650621429354,0.0,0.0,0.0,35.34059385535052
67,2020-03-03 14:30:00,0.5824063307823488,25.861056499326857,42.09029977391825,0.5824063307823488,0.5824063307823488,33.47848910227921,33.47848910227921,33.47848910227921,33.007326696406636,33.007326696406636,33.007326696406636,0.4711624058725762,0.4711624058725762,0.4711624058725762,0.0,0.0,0.0,34.06089543306156
68,2020-03-03 15:00:00,0.5923425114247114,24.710184649631824,41.91873081598614,0.5923425114247114,0.5923425114247114,32.82998686925449,32.82998686925449,32.82998686925449,32.39906766759351,32.39906766759351,32.39906766759351,0.4309192016609696,0.4309192016609696,0.4309192016609696,0.0,0.0,0.0,33.4223293806792
69,2020-03-03 15:30:00,0.6022786920670741,25.349191480207995,42.30756322446971,0.6022786920670741,0.6022786920670741,32.9253560855395,32.9253560855395,32.9253560855395,32.53527136889882,32.53527136889882,32.53527136889882,0.3900847166406809,0.3900847166406809,0.3900847166406809,0.0,0.0,0.0,33.52763477760657
70,2020-03-03 16:00:00,0.6122148738247928,26.050073856684865,42.62220329446773,0.6122148738247928,0.6122148738247928,33.62418715083199,33.62418715083199,33.62418715083199,33.27528041576335,33.27528041576335,33.27528041576335,0.34890673506864517,0.34890673506864517,0.34890673506864517,0.0,0.0,0.0,34.23640202465678
71,2020-03-03 16:30:00,0.6221510555825116,26.731674040957685,43.23789118287049,0.6221510555825116,0.6221510555825116,34.58725118428366,34.58725118428366,34.58725118428366,34.27962042150977,34.27962042150977,34.27962042150977,0.307630762773885,0.307630762773885,0.307630762773885,0.0,0.0,0.0,35.20940223986617
72,2020-03-03 17:00:00,0.6320872373402304,26.633846792952074,43.25966220945398,0.6320872373402304,0.6320872373402304,35.3762987837721,35.3762987837721,35.3762987837721,35.10979953985328,35.10979953985328,35.10979953985328,0.2664992439188212,0.2664992439188212,0.2664992439188212,0.0,0.0,0.0,36.00838602111233
73,2020-03-03 17:30:00,0.6420234190979494,28.10195633647174,44.32242122774676,0.6420234190979494,0.6420234190979494,35.577516328692425,35.577516328692425,35.577516328692425,35.351765535641384,35.351765535641384,35.351765535641384,0.225750793051039,0.225750793051039,0.225750793051039,0.0,0.0,0.0,36.21953974779038
74,2020-03-03 18:00:00,0.6519596008556682,26.83743233825196,43.74570980697269,0.6519596008556682,0.6519596008556682,34.90994068225891,34.90994068225891,34.90994068225891,34.724321237860046,34.724321237860046,34.724321237860046,0.18561944439886985,0.18561944439886985,0.18561944439886985,0.0,0.0,0.0,35.56190028311458
75,2020-03-03 18:30:00,0.661895782613387,25.493895190366953,41.95629021781372,0.661895782613387,0.661895782613387,33.28489540581587,33.28489540581587,33.28489540581587,33.13856148483361,33.13856148483361,33.13856148483361,0.14633392098225673,0.14633392098225673,0.14633392098225673,0.0,0.0,0.0,33.94679118842925
76,2020-03-03 19:00:00,0.6718319643711059,23.049704199276764,40.161153093733006,0.6718319643711059,0.6718319643711059,30.797597722689844,30.797597722689844,30.797597722689844,30.689480797157845,30.689480797157845,30.689480797157845,0.10811692553200358,0.10811692553200358,0.10811692553200358,0.0,0.0,0.0,31.46942968706095
77,2020-03-03 19:30:00,0.6817681461288247,20.017813213830244,36.73001167448889,0.6817681461288247,0.6817681461288247,27.65318068361541,27.65318068361541,27.65318068361541,27.58199622787197,27.58199622787197,27.58199622787197,0.07118445574344902,0.07118445574344902,0.07118445574344902,0.0,0.0,0.0,28.334948829744235
78,2020-03-03 20:00:00,0.6917043278865436,16.74832528384293,33.55217982510174,0.6917043278865436,0.6917043278865436,24.05037115528955,24.05037115528955,24.05037115528955,24.01462600975383,24.01462600975383,24.01462600975383,0.0357451455357234,0.0357451455357234,0.0357451455357234,0.0,0.0,0.0,24.742075483176095
79,2020-03-03 20:30:00,0.7016405096442623,12.620599432760697,28.816822279647287,0.7016405096442623,0.7016405096442623,20.060766213036594,20.060766213036594,20.060766213036594,20.058766578493927,20.058766578493927,20.058766578493927,0.0019996345426671717,0.0019996345426671717,0.0019996345426671717,0.0,0.0,0.0,20.762406722680858
80,2020-03-03 21:00:00,0.7115766914019813,8.1502229680784,24.740827957977185,0.7115766914019813,0.7115766914019813,15.54552571827023,15.54552571827023,15.54552571827023,15.575385750499088,15.575385750499088,15.575385750499088,-0.029860032228858763,-0.029860032228858763,-0.029860032228858763,0.0,0.0,0.0,16.25710240967221
81,2020-03-04 08:00:00,0.9301726900717961,16.190451270365187,33.174407287916544,0.9301726900717961,0.9301726900717961,23.30744969227204,23.30744969227204,23.30744969227204,23.309962060869367,23.309962060869367,23.309962060869367,-0.002512368597328358,-0.002512368597328358,-0.002512368597328358,0.0,0.0,0.0,24.237622382343837
82,2020-03-04 08:30:00,0.940108871829515,18.70039548489026,35.804896278436956,0.940108871829515,0.940108871829515,25.73051865599103,25.73051865599103,25.73051865599103,25.694292961427692,25.694292961427692,25.694292961427692,0.036225694563338746,0.036225694563338746,0.036225694563338746,0.0,0.0,0.0,26.670627527820546
83,2020-03-04 09:00:00,0.9500450535872338,19.911125047602184,37.02143770127026,0.9500450535872338,0.9500450535872338,27.50816645477758,27.50816645477758,27.50816645477758,27.430188570245566,27.430188570245566,27.430188570245566,0.07797788453201801,0.07797788453201801,0.07797788453201801,0.0,0.0,0.0,28.458211508364816
84,2020-03-04 09:30:00,0.9599812353449525,21.71170814573517,38.1589401045032,0.9599812353449525,0.9599812353449525,29.266591018752216,29.266591018752216,29.266591018752216,29.143952114883295,29.143952114883295,29.143952114883295,0.12263890386892833,0.12263890386892833,0.12263890386892833,0.0,0.0,0.0,30.226572254097167
85,2020-03-04 10:00:00,0.9699174171026715,24.018244144451995,39.86781280233996,0.9699174171026715,0.9699174171026715,31.303651786150883,31.303651786150883,31.303651786150883,31.133558658334433,31.133558658334433,31.133558658334433,0.1700931278164518,0.1700931278164518,0.1700931278164518,0.0,0.0,0.0,32.27356920325356
86,2020-03-04 10:30:00,0.9798535988603904,26.348061123171444,42.510880118171336,0.9798535988603904,0.9798535988603904,33.58047984107797,33.58047984107797,33.58047984107797,33.36026476419358,33.36026476419358,33.36026476419358,0.22021507688438463,0.22021507688438463,0.22021507688438463,0.0,0.0,0.0,34.560333439938354
87,2020-03-04 11:00:00,0.9897897806181093,27.802400521081708,44.92251595821396,0.9897897806181093,0.9897897806181093,35.80655032667846,35.80655032667846,35.80655032667846,35.533680406079455,35.533680406079455,35.533680406079455,0.2728699205990094,0.2728699205990094,0.2728699205990094,0.0,0.0,0.0,36.79634010729657
